unique_id,person_id,video_id,start_t,end_t,action
5.2,5,2,00:04:34,00:05:10,"peel_cucumber_core
"
5.2,5,2,00:05:10,00:05:12,"peel_cucumber_post
"
5.2,5,2,00:05:12,00:05:13,"cut_cucumber_prep
"
5.2,5,2,00:05:13,00:05:37,"cut_cucumber_core
"
5.2,5,2,00:05:37,00:05:37,"cut_cucumber_post
"
5.2,5,2,00:05:37,00:05:40,"place_cucumber_into_bowl_prep
"
5.2,5,2,00:05:40,00:05:42,"place_cucumber_into_bowl_core
"
5.2,5,2,00:05:42,00:05:44,"place_cucumber_into_bowl_post
"
5.2,5,2,00:05:44,00:05:45,"mix_ingredients_prep
"
5.2,5,2,00:05:45,00:05:57,"mix_ingredients_core
"
5.2,5,2,00:05:57,00:05:59,"mix_ingredients_post
"
5.2,5,2,00:05:59,00:06:01,"add_dressing_prep
"
5.2,5,2,00:05:59,00:06:06,"serve_salad
"
5.2,5,2,00:06:01,00:06:05,"add_dressing_core
"
5.2,5,2,00:06:05,00:06:06,"add_dressing_post
"
5.2,5,2,00:06:06,00:06:07,"mix_ingredients_prep
"
5.2,5,2,00:06:06,00:06:17,"cut_and_mix_ingredients
"
5.2,5,2,00:06:07,00:06:15,"mix_ingredients_core
"
5.2,5,2,00:06:15,00:06:17,"mix_ingredients_post
"
5.2,5,2,00:06:18,00:06:22,"serve_salad_onto_plate_prep
"
5.2,5,2,00:06:18,00:06:35,"serve_salad
"
5.2,5,2,00:06:22,00:06:30,"serve_salad_onto_plate_core
"
5.2,5,2,00:06:30,00:06:35,"serve_salad_onto_plate_post
"
1.2,1,2,00:00:51,00:02:06,"prepare_dressing
"
1.2,1,2,00:01:01,00:01:07,"add_salt_prep
"
1.2,1,2,00:01:07,00:01:13,"add_salt_core
"
1.2,1,2,00:01:13,00:01:15,"add_salt_post
"
1.2,1,2,00:01:17,00:01:18,"add_pepper_prep
"
1.2,1,2,00:01:18,00:01:24,"add_pepper_core
"
1.2,1,2,00:01:24,00:01:26,"add_pepper_post
"
1.2,1,2,00:01:27,00:01:29,"add_vinegar_prep
"
1.2,1,2,00:01:29,00:01:37,"add_vinegar_core
"
1.2,1,2,00:01:37,00:01:41,"add_vinegar_post
"
1.2,1,2,00:01:42,00:01:48,"add_oil_prep
"
1.2,1,2,00:01:48,00:01:52,"add_oil_core
"
1.2,1,2,00:01:52,00:01:58,"add_oil_post
"
1.2,1,2,00:01:58,00:01:58,"mix_dressing_prep
"
1.2,1,2,00:01:58,00:02:05,"mix_dressing_core
"
1.2,1,2,00:02:05,00:02:06,"mix_dressing_post
"
1.2,1,2,00:02:08,00:02:27,"cut_cheese_prep
"
1.2,1,2,00:02:08,00:06:29,"cut_and_mix_ingredients
"
1.2,1,2,00:02:27,00:02:56,"cut_cheese_core
"
1.2,1,2,00:02:56,00:03:01,"cut_cheese_post
"
1.2,1,2,00:03:00,00:03:11,"cut_tomato_prep
"
1.2,1,2,00:03:11,00:03:30,"cut_tomato_core
"
1.2,1,2,00:03:30,00:03:33,"cut_tomato_post
"
1.2,1,2,00:03:35,00:03:50,"peel_cucumber_prep
"
1.2,1,2,00:03:50,00:04:04,"peel_cucumber_core
"
1.2,1,2,00:04:04,00:04:05,"peel_cucumber_post
"
1.2,1,2,00:04:05,00:04:07,"peel_cucumber_prep
"
1.2,1,2,00:04:07,00:04:40,"peel_cucumber_core
"
1.2,1,2,00:04:40,00:04:53,"peel_cucumber_post
"
1.2,1,2,00:05:00,00:05:04,"cut_cucumber_prep
"
1.2,1,2,00:05:04,00:05:33,"cut_cucumber_core
"
1.2,1,2,00:05:33,00:05:34,"cut_cucumber_post
"
1.2,1,2,00:05:34,00:05:41,"place_cucumber_into_bowl_prep
"
1.2,1,2,00:05:41,00:05:50,"place_cucumber_into_bowl_core
"
1.2,1,2,00:05:50,00:05:51,"place_cucumber_into_bowl_post
"
1.2,1,2,00:05:51,00:05:52,"place_tomato_into_bowl_prep
"
1.2,1,2,00:05:52,00:05:54,"place_tomato_into_bowl_core
"
1.2,1,2,00:05:54,00:05:55,"place_cucumber_into_bowl_core
"
1.2,1,2,00:05:55,00:05:57,"place_cucumber_into_bowl_post
"
1.2,1,2,00:05:57,00:06:12,"cut_lettuce_prep
"
1.2,1,2,00:06:12,00:06:20,"cut_lettuce_core
"
1.2,1,2,00:06:20,00:06:23,"place_lettuce_into_bowl_prep
"
1.2,1,2,00:06:23,00:06:29,"place_lettuce_into_bowl_core
"
1.2,1,2,00:06:29,00:06:35,"add_dressing_prep
"
1.2,1,2,00:06:29,00:06:43,"serve_salad
"
1.2,1,2,00:06:35,00:06:41,"add_dressing_core
"
1.2,1,2,00:06:41,00:06:43,"add_dressing_post
"
1.2,1,2,00:06:45,00:06:50,"mix_ingredients_prep
"
1.2,1,2,00:06:45,00:06:59,"cut_and_mix_ingredients
"
1.2,1,2,00:06:50,00:06:59,"mix_ingredients_core
"
1.2,1,2,00:06:59,00:07:01,"serve_salad_onto_plate_prep
"
1.2,1,2,00:06:59,00:07:19,"serve_salad
"
1.2,1,2,00:07:01,00:07:13,"serve_salad_onto_plate_core
"
1.2,1,2,00:07:13,00:07:19,"serve_salad_onto_plate_post
"
20.1,20,1,00:00:43,00:00:49,"add_pepper_prep
"
20.1,20,1,00:00:43,00:01:25,"prepare_dressing
"
20.1,20,1,00:00:49,00:00:51,"add_pepper_core
"
20.1,20,1,00:00:51,00:00:52,"add_pepper_post
"
20.1,20,1,00:00:53,00:00:55,"add_salt_prep
"
20.1,20,1,00:00:55,00:00:56,"add_salt_core
"
20.1,20,1,00:00:56,00:00:58,"add_salt_post
"
20.1,20,1,00:00:58,00:01:01,"add_vinegar_prep
"
20.1,20,1,00:01:01,00:01:03,"add_vinegar_core
"
20.1,20,1,00:01:03,00:01:06,"add_vinegar_post
"
20.1,20,1,00:01:07,00:01:08,"add_oil_prep
"
20.1,20,1,00:01:08,00:01:11,"add_oil_core
"
20.1,20,1,00:01:11,00:01:17,"add_oil_post
"
20.1,20,1,00:01:19,00:01:19,"mix_dressing_prep
"
20.1,20,1,00:01:19,00:01:23,"mix_dressing_core
"
20.1,20,1,00:01:23,00:01:25,"mix_dressing_post
"
20.1,20,1,00:01:27,00:01:32,"cut_tomato_prep
"
20.1,20,1,00:01:27,00:04:02,"cut_and_mix_ingredients
"
20.1,20,1,00:01:32,00:01:49,"cut_tomato_core
"
20.1,20,1,00:01:49,00:01:54,"cut_tomato_post
"
20.1,20,1,00:01:54,00:01:56,"place_tomato_into_bowl_prep
"
20.1,20,1,00:01:56,00:01:56,"place_tomato_into_bowl_core
"
20.1,20,1,00:01:56,00:01:58,"place_tomato_into_bowl_post
"
20.1,20,1,00:01:59,00:02:08,"cut_cheese_prep
"
20.1,20,1,00:02:08,00:02:14,"cut_cheese_core
"
20.1,20,1,00:02:14,00:02:17,"cut_cheese_post
"
20.1,20,1,00:02:17,00:02:19,"place_cheese_into_bowl_prep
"
20.1,20,1,00:02:19,00:02:19,"place_cheese_into_bowl_core
"
20.1,20,1,00:02:19,00:02:20,"place_cheese_into_bowl_post
"
20.1,20,1,00:02:24,00:02:30,"peel_cucumber_prep
"
20.1,20,1,00:02:30,00:03:10,"peel_cucumber_core
"
20.1,20,1,00:03:10,00:03:13,"peel_cucumber_post
"
20.1,20,1,00:03:13,00:03:21,"cut_cucumber_core
"
20.1,20,1,00:03:21,00:03:25,"cut_cucumber_post
"
20.1,20,1,00:03:25,00:03:26,"place_cucumber_into_bowl_prep
"
20.1,20,1,00:03:26,00:03:28,"place_cucumber_into_bowl_core
"
20.1,20,1,00:03:28,00:03:30,"place_cucumber_into_bowl_post
"
20.1,20,1,00:03:32,00:03:38,"cut_lettuce_prep
"
20.1,20,1,00:03:38,00:03:44,"cut_lettuce_core
"
20.1,20,1,00:03:44,00:03:45,"cut_lettuce_post
"
20.1,20,1,00:03:45,00:03:47,"place_lettuce_into_bowl_prep
"
20.1,20,1,00:03:47,00:03:49,"place_lettuce_into_bowl_core
"
20.1,20,1,00:03:49,00:03:52,"place_lettuce_into_bowl_post
"
20.1,20,1,00:03:54,00:03:55,"mix_ingredients_prep
"
20.1,20,1,00:03:55,00:04:02,"mix_ingredients_core
"
20.1,20,1,00:04:02,00:04:02,"mix_ingredients_post
"
20.1,20,1,00:04:08,00:04:13,"serve_salad_onto_plate_prep
"
20.1,20,1,00:04:08,00:04:39,"serve_salad
"
20.1,20,1,00:04:13,00:04:19,"serve_salad_onto_plate_core
"
20.1,20,1,00:04:19,00:04:21,"serve_salad_onto_plate_post
"
20.1,20,1,00:04:22,00:04:24,"add_dressing_prep
"
20.1,20,1,00:04:24,00:04:30,"add_dressing_core
"
20.1,20,1,00:04:30,00:04:39,"add_dressing_post
"
17.1,17,1,00:00:52,00:01:01,"add_oil_prep
"
17.1,17,1,00:00:52,00:02:18,"prepare_dressing
"
17.1,17,1,00:01:01,00:01:05,"add_oil_core
"
17.1,17,1,00:01:05,00:01:14,"add_oil_post
"
17.1,17,1,00:01:14,00:01:16,"add_pepper_prep
"
17.1,17,1,00:01:16,00:01:21,"add_pepper_core
"
17.1,17,1,00:01:21,00:01:23,"add_pepper_post
"
17.1,17,1,00:01:23,00:01:25,"add_salt_prep
"
17.1,17,1,00:01:25,00:01:31,"add_salt_core
"
17.1,17,1,00:01:31,00:01:33,"add_salt_post
"
17.1,17,1,00:01:34,00:01:37,"add_vinegar_prep
"
17.1,17,1,00:01:37,00:01:41,"add_vinegar_core
"
17.1,17,1,00:01:41,00:01:53,"add_vinegar_post
"
17.1,17,1,00:01:54,00:01:55,"mix_dressing_prep
"
17.1,17,1,00:01:55,00:02:05,"mix_dressing_core
"
17.1,17,1,00:02:05,00:02:18,"mix_dressing_post
"
17.1,17,1,00:02:18,00:02:31,"cut_lettuce_prep
"
17.1,17,1,00:02:18,00:05:31,"cut_and_mix_ingredients
"
17.1,17,1,00:02:31,00:02:36,"cut_lettuce_core
"
17.1,17,1,00:02:36,00:02:37,"cut_lettuce_post
"
17.1,17,1,00:02:38,00:02:40,"place_lettuce_into_bowl_prep
"
17.1,17,1,00:02:40,00:02:45,"place_lettuce_into_bowl_core
"
17.1,17,1,00:02:45,00:02:48,"cut_lettuce_post
"
17.1,17,1,00:02:51,00:03:05,"cut_cheese_prep
"
17.1,17,1,00:03:05,00:03:14,"cut_cheese_core
"
17.1,17,1,00:03:14,00:03:15,"cut_cheese_post
"
17.1,17,1,00:03:15,00:03:17,"place_cheese_into_bowl_prep
"
17.1,17,1,00:03:17,00:03:18,"place_cheese_into_bowl_core
"
17.1,17,1,00:03:18,00:03:20,"place_cheese_into_bowl_post
"
17.1,17,1,00:03:21,00:03:31,"peel_cucumber_prep
"
17.1,17,1,00:03:31,00:03:43,"peel_cucumber_core
"
17.1,17,1,00:03:43,00:03:57,"peel_cucumber_post
"
17.1,17,1,00:04:02,00:04:05,"cut_cucumber_prep
"
17.1,17,1,00:04:05,00:04:36,"cut_cucumber_core
"
17.1,17,1,00:04:36,00:04:37,"cut_cucumber_post
"
17.1,17,1,00:04:38,00:04:39,"place_cucumber_into_bowl_prep
"
17.1,17,1,00:04:39,00:04:42,"place_cucumber_into_bowl_core
"
17.1,17,1,00:04:42,00:04:45,"place_cucumber_into_bowl_post
"
17.1,17,1,00:04:44,00:04:54,"cut_tomato_prep
"
17.1,17,1,00:04:54,00:05:14,"cut_tomato_core
"
17.1,17,1,00:05:14,00:05:15,"cut_tomato_post
"
17.1,17,1,00:05:15,00:05:17,"place_tomato_into_bowl_prep
"
17.1,17,1,00:05:17,00:05:22,"cut_tomato_core
"
17.1,17,1,00:05:22,00:05:23,"place_tomato_into_bowl_post
"
17.1,17,1,00:05:24,00:05:24,"mix_ingredients_prep
"
17.1,17,1,00:05:24,00:05:31,"mix_ingredients_core
"
17.1,17,1,00:05:31,00:05:31,"mix_ingredients_post
"
17.1,17,1,00:05:32,00:05:33,"add_dressing_prep
"
17.1,17,1,00:05:32,00:05:44,"serve_salad
"
17.1,17,1,00:05:33,00:05:35,"add_dressing_core
"
17.1,17,1,00:05:35,00:05:44,"add_dressing_post
"
17.1,17,1,00:05:45,00:05:58,"cut_and_mix_ingredients
"
17.1,17,1,00:05:45,00:05:46,"mix_ingredients_prep
"
17.1,17,1,00:05:46,00:05:57,"mix_ingredients_core
"
17.1,17,1,00:05:57,00:05:58,"mix_ingredients_post
"
17.1,17,1,00:05:59,00:06:03,"serve_salad_onto_plate_prep
"
17.1,17,1,00:05:59,00:06:20,"serve_salad
"
17.1,17,1,00:06:03,00:06:09,"serve_salad_onto_plate_core
"
17.1,17,1,00:06:09,00:06:20,"serve_salad_onto_plate_post
"
13.1,13,1,00:00:23,00:00:30,"add_oil_prep
"
13.1,13,1,00:00:23,00:01:22,"prepare_dressing
"
13.1,13,1,00:00:30,00:00:37,"add_oil_core
"
13.1,13,1,00:00:37,00:00:43,"add_oil_post
"
13.1,13,1,00:00:44,00:00:47,"add_vinegar_prep
"
13.1,13,1,00:00:47,00:00:50,"add_vinegar_core
"
13.1,13,1,00:00:50,00:00:58,"add_vinegar_post
"
13.1,13,1,00:00:59,00:01:01,"add_salt_prep
"
13.1,13,1,00:01:01,00:01:02,"add_salt_core
"
13.1,13,1,00:01:02,00:01:04,"add_salt_post
"
13.1,13,1,00:01:05,00:01:06,"add_pepper_prep
"
13.1,13,1,00:01:06,00:01:09,"add_pepper_core
"
13.1,13,1,00:01:09,00:01:12,"add_pepper_post
"
13.1,13,1,00:01:13,00:01:21,"mix_dressing_core
"
13.1,13,1,00:01:21,00:01:22,"mix_dressing_post
"
13.1,13,1,00:01:23,00:01:38,"cut_lettuce_prep
"
13.1,13,1,00:01:23,00:06:34,"cut_and_mix_ingredients
"
13.1,13,1,00:01:38,00:02:02,"cut_lettuce_core
"
13.1,13,1,00:02:02,00:02:10,"cut_lettuce_post
"
13.1,13,1,00:02:10,00:02:14,"place_lettuce_into_bowl_prep
"
13.1,13,1,00:02:14,00:02:21,"place_lettuce_into_bowl_core
"
13.1,13,1,00:02:19,00:02:27,"cut_tomato_prep
"
13.1,13,1,00:02:21,00:02:22,"place_lettuce_into_bowl_post
"
13.1,13,1,00:02:27,00:03:00,"cut_tomato_core
"
13.1,13,1,00:03:00,00:03:03,"cut_tomato_post
"
13.1,13,1,00:03:03,00:03:04,"place_tomato_into_bowl_prep
"
13.1,13,1,00:03:04,00:03:06,"place_tomato_into_bowl_core
"
13.1,13,1,00:03:06,00:03:08,"place_tomato_into_bowl_post
"
13.1,13,1,00:03:08,00:03:37,"peel_cucumber_prep
"
13.1,13,1,00:03:37,00:04:02,"peel_cucumber_core
"
13.1,13,1,00:04:02,00:04:02,"peel_cucumber_post
"
13.1,13,1,00:04:03,00:04:08,"cut_cucumber_prep
"
13.1,13,1,00:04:08,00:04:35,"cut_cucumber_core
"
13.1,13,1,00:04:35,00:04:36,"cut_cucumber_post
"
13.1,13,1,00:04:37,00:04:40,"peel_cucumber_prep
"
13.1,13,1,00:04:40,00:04:53,"peel_cucumber_core
"
13.1,13,1,00:04:53,00:04:53,"peel_cucumber_post
"
13.1,13,1,00:04:54,00:04:59,"cut_cucumber_prep
"
13.1,13,1,00:04:59,00:05:13,"cut_cucumber_core
"
13.1,13,1,00:05:13,00:05:15,"cut_cucumber_post
"
13.1,13,1,00:05:16,00:05:25,"place_cucumber_into_bowl_prep
"
13.1,13,1,00:05:25,00:05:27,"place_cucumber_into_bowl_core
"
13.1,13,1,00:05:27,00:05:28,"place_cucumber_into_bowl_post
"
13.1,13,1,00:05:29,00:05:37,"cut_cheese_prep
"
13.1,13,1,00:05:37,00:06:04,"cut_cheese_core
"
13.1,13,1,00:06:04,00:06:11,"cut_cheese_post
"
13.1,13,1,00:06:11,00:06:13,"place_cheese_into_bowl_prep
"
13.1,13,1,00:06:13,00:06:16,"place_cheese_into_bowl_core
"
13.1,13,1,00:06:16,00:06:19,"place_cheese_into_bowl_post
"
13.1,13,1,00:06:20,00:06:21,"mix_ingredients_prep
"
13.1,13,1,00:06:21,00:06:32,"mix_ingredients_core
"
13.1,13,1,00:06:32,00:06:34,"mix_ingredients_post
"
13.1,13,1,00:06:34,00:06:43,"add_dressing_prep
"
13.1,13,1,00:06:34,00:07:28,"serve_salad
"
13.1,13,1,00:06:43,00:06:48,"add_dressing_core
"
13.1,13,1,00:06:48,00:07:03,"add_dressing_post
"
13.1,13,1,00:07:07,00:07:15,"serve_salad_onto_plate_prep
"
13.1,13,1,00:07:15,00:07:25,"serve_salad_onto_plate_core
"
13.1,13,1,00:07:25,00:07:28,"serve_salad_onto_plate_post
"
24.1,24,1,00:00:23,00:00:39,"peel_cucumber_prep
"
24.1,24,1,00:00:23,00:03:43,"cut_and_mix_ingredients
"
24.1,24,1,00:00:39,00:01:02,"peel_cucumber_core
"
24.1,24,1,00:01:02,00:01:05,"peel_cucumber_post
"
24.1,24,1,00:01:06,00:01:09,"cut_cucumber_prep
"
24.1,24,1,00:01:09,00:01:34,"cut_cucumber_core
"
24.1,24,1,00:01:34,00:01:38,"cut_cucumber_post
"
24.1,24,1,00:01:38,00:01:50,"cut_lettuce_prep
"
24.1,24,1,00:01:50,00:02:02,"cut_lettuce_core
"
24.1,24,1,00:02:02,00:02:05,"cut_lettuce_post
"
24.1,24,1,00:02:05,00:02:10,"place_lettuce_into_bowl_prep
"
24.1,24,1,00:02:10,00:02:12,"place_lettuce_into_bowl_core
"
24.1,24,1,00:02:12,00:02:12,"cut_lettuce_post
"
24.1,24,1,00:02:12,00:02:15,"place_cucumber_into_bowl_prep
"
24.1,24,1,00:02:15,00:02:19,"place_cucumber_into_bowl_core
"
24.1,24,1,00:02:19,00:02:22,"place_cucumber_into_bowl_post
"
24.1,24,1,00:02:22,00:02:28,"cut_tomato_prep
"
24.1,24,1,00:02:28,00:02:50,"cut_tomato_core
"
24.1,24,1,00:02:50,00:02:50,"cut_tomato_post
"
24.1,24,1,00:02:50,00:02:52,"place_tomato_into_bowl_prep
"
24.1,24,1,00:02:52,00:02:59,"place_tomato_into_bowl_core
"
24.1,24,1,00:02:59,00:03:07,"cut_cheese_prep
"
24.1,24,1,00:03:07,00:03:28,"cut_cheese_core
"
24.1,24,1,00:03:28,00:03:30,"cut_cheese_post
"
24.1,24,1,00:03:30,00:03:31,"place_cheese_into_bowl_prep
"
24.1,24,1,00:03:31,00:03:35,"place_cheese_into_bowl_core
"
24.1,24,1,00:03:36,00:03:37,"mix_ingredients_prep
"
24.1,24,1,00:03:37,00:03:43,"mix_ingredients_core
"
24.1,24,1,00:03:43,00:03:43,"mix_ingredients_post
"
24.1,24,1,00:03:46,00:03:57,"add_vinegar_prep
"
24.1,24,1,00:03:46,00:05:06,"prepare_dressing
"
24.1,24,1,00:03:57,00:04:03,"add_vinegar_core
"
24.1,24,1,00:04:03,00:04:09,"add_vinegar_post
"
24.1,24,1,00:04:11,00:04:27,"add_oil_prep
"
24.1,24,1,00:04:27,00:04:37,"add_oil_core
"
24.1,24,1,00:04:37,00:04:45,"add_oil_post
"
24.1,24,1,00:04:45,00:04:49,"add_pepper_prep
"
24.1,24,1,00:04:49,00:04:51,"add_pepper_core
"
24.1,24,1,00:04:51,00:04:53,"add_pepper_post
"
24.1,24,1,00:04:53,00:04:55,"add_salt_prep
"
24.1,24,1,00:04:55,00:04:58,"add_salt_core
"
24.1,24,1,00:04:58,00:04:59,"add_salt_post
"
24.1,24,1,00:05:00,00:05:00,"mix_dressing_prep
"
24.1,24,1,00:05:00,00:05:06,"mix_dressing_core
"
24.1,24,1,00:05:06,00:05:08,"add_dressing_prep
"
24.1,24,1,00:05:06,00:05:13,"serve_salad
"
24.1,24,1,00:05:08,00:05:11,"add_dressing_core
"
24.1,24,1,00:05:11,00:05:13,"add_dressing_post
"
24.1,24,1,00:05:13,00:05:13,"mix_ingredients_prep
"
24.1,24,1,00:05:13,00:05:18,"cut_and_mix_ingredients
"
24.1,24,1,00:05:13,00:05:18,"mix_ingredients_core
"
24.1,24,1,00:05:18,00:05:26,"serve_salad_onto_plate_prep
"
24.1,24,1,00:05:18,00:06:02,"serve_salad
"
24.1,24,1,00:05:26,00:06:00,"serve_salad_onto_plate_core
"
24.1,24,1,00:06:00,00:06:02,"serve_salad_onto_plate_post
"
9.2,9,2,00:14:10,00:15:15,"prepare_dressing
"
9.2,9,2,00:14:12,00:14:18,"add_oil_prep
"
9.2,9,2,00:14:18,00:14:21,"add_oil_core
"
9.2,9,2,00:14:21,00:14:24,"add_oil_post
"
9.2,9,2,00:14:25,00:14:32,"add_vinegar_prep
"
9.2,9,2,00:14:32,00:14:36,"add_vinegar_core
"
9.2,9,2,00:14:36,00:14:39,"add_vinegar_post
"
9.2,9,2,00:14:40,00:14:41,"add_pepper_prep
"
9.2,9,2,00:14:41,00:14:49,"add_pepper_core
"
9.2,9,2,00:14:49,00:14:51,"add_pepper_post
"
9.2,9,2,00:14:52,00:14:54,"add_salt_prep
"
9.2,9,2,00:14:54,00:14:57,"add_salt_core
"
9.2,9,2,00:14:57,00:15:00,"add_salt_post
"
9.2,9,2,00:15:04,00:15:05,"mix_dressing_prep
"
9.2,9,2,00:15:05,00:15:14,"mix_dressing_core
"
9.2,9,2,00:15:14,00:15:15,"mix_dressing_post
"
9.2,9,2,00:15:16,00:20:46,"cut_and_mix_ingredients
"
9.2,9,2,00:15:18,00:15:23,"cut_lettuce_prep
"
9.2,9,2,00:15:23,00:15:59,"cut_lettuce_core
"
9.2,9,2,00:15:59,00:16:01,"place_lettuce_into_bowl_prep
"
9.2,9,2,00:16:01,00:16:14,"place_lettuce_into_bowl_core
"
9.2,9,2,00:16:14,00:16:16,"place_lettuce_into_bowl_post
"
9.2,9,2,00:16:17,00:16:24,"cut_tomato_prep
"
9.2,9,2,00:16:24,00:17:21,"cut_tomato_core
"
9.2,9,2,00:17:21,00:17:23,"place_tomato_into_bowl_prep
"
9.2,9,2,00:17:23,00:17:29,"place_tomato_into_bowl_core
"
9.2,9,2,00:17:29,00:17:31,"place_tomato_into_bowl_post
"
9.2,9,2,00:17:37,00:17:49,"cut_cheese_prep
"
9.2,9,2,00:17:49,00:18:14,"cut_cheese_core
"
9.2,9,2,00:18:14,00:18:15,"cut_cheese_post
"
9.2,9,2,00:18:15,00:18:16,"place_cheese_into_bowl_prep
"
9.2,9,2,00:18:16,00:18:27,"place_cheese_into_bowl_core
"
9.2,9,2,00:18:27,00:18:29,"place_cheese_into_bowl_post
"
9.2,9,2,00:18:32,00:18:36,"peel_cucumber_prep
"
9.2,9,2,00:18:36,00:18:48,"peel_cucumber_core
"
9.2,9,2,00:18:48,00:19:00,"peel_cucumber_post
"
9.2,9,2,00:19:19,00:19:24,"cut_cucumber_prep
"
9.2,9,2,00:19:24,00:20:14,"cut_cucumber_core
"
9.2,9,2,00:20:14,00:20:22,"cut_cucumber_post
"
9.2,9,2,00:20:22,00:20:23,"place_cucumber_into_bowl_prep
"
9.2,9,2,00:20:23,00:20:26,"place_cucumber_into_bowl_core
"
9.2,9,2,00:20:26,00:20:28,"place_cucumber_into_bowl_post
"
9.2,9,2,00:20:32,00:20:45,"mix_ingredients_core
"
9.2,9,2,00:20:45,00:20:46,"mix_ingredients_post
"
9.2,9,2,00:20:47,00:20:50,"add_dressing_prep
"
9.2,9,2,00:20:47,00:20:59,"serve_salad
"
9.2,9,2,00:20:50,00:20:58,"add_dressing_core
"
9.2,9,2,00:20:58,00:20:59,"add_dressing_post
"
9.2,9,2,00:21:00,00:21:08,"cut_and_mix_ingredients
"
9.2,9,2,00:21:00,00:21:08,"mix_ingredients_core
"
9.2,9,2,00:21:08,00:21:10,"serve_salad_onto_plate_prep
"
9.2,9,2,00:21:08,00:21:26,"serve_salad
"
9.2,9,2,00:21:10,00:21:23,"serve_salad_onto_plate_core
"
9.2,9,2,00:21:23,00:21:26,"serve_salad_onto_plate_post
"
4.2,4,2,00:00:21,00:00:33,"peel_cucumber_prep
"
4.2,4,2,00:00:21,00:04:37,"cut_and_mix_ingredients
"
4.2,4,2,00:00:33,00:01:02,"peel_cucumber_core
"
4.2,4,2,00:01:02,00:01:02,"peel_cucumber_post
"
4.2,4,2,00:01:02,00:01:05,"cut_cucumber_prep
"
4.2,4,2,00:01:05,00:01:36,"cut_cucumber_core
"
4.2,4,2,00:01:36,00:01:41,"cut_cucumber_post
"
4.2,4,2,00:01:43,00:01:43,"place_cucumber_into_bowl_prep
"
4.2,4,2,00:01:43,00:01:51,"place_cucumber_into_bowl_core
"
4.2,4,2,00:02:01,00:02:04,"cut_tomato_prep
"
4.2,4,2,00:02:04,00:02:18,"cut_tomato_core
"
4.2,4,2,00:02:18,00:02:18,"cut_tomato_post
"
4.2,4,2,00:02:19,00:02:21,"place_tomato_into_bowl_prep
"
4.2,4,2,00:02:21,00:02:28,"place_tomato_into_bowl_core
"
4.2,4,2,00:02:28,00:02:29,"place_tomato_into_bowl_post
"
4.2,4,2,00:02:29,00:02:36,"cut_lettuce_prep
"
4.2,4,2,00:02:36,00:02:50,"cut_lettuce_core
"
4.2,4,2,00:02:50,00:02:50,"cut_lettuce_post
"
4.2,4,2,00:02:51,00:02:52,"place_lettuce_into_bowl_prep
"
4.2,4,2,00:02:52,00:02:56,"place_lettuce_into_bowl_core
"
4.2,4,2,00:02:56,00:02:59,"place_lettuce_into_bowl_prep
"
4.2,4,2,00:02:59,00:03:02,"place_lettuce_into_bowl_core
"
4.2,4,2,00:03:03,00:03:07,"place_lettuce_into_bowl_prep
"
4.2,4,2,00:03:07,00:03:10,"place_lettuce_into_bowl_core
"
4.2,4,2,00:03:12,00:03:26,"cut_cheese_prep
"
4.2,4,2,00:03:26,00:03:50,"cut_cheese_core
"
4.2,4,2,00:03:50,00:03:51,"cut_cheese_post
"
4.2,4,2,00:03:51,00:03:55,"place_cheese_into_bowl_prep
"
4.2,4,2,00:03:55,00:04:03,"place_cheese_into_bowl_core
"
4.2,4,2,00:04:05,00:04:05,"mix_ingredients_prep
"
4.2,4,2,00:04:05,00:04:14,"mix_ingredients_core
"
4.2,4,2,00:04:14,00:04:22,"cut_tomato_prep
"
4.2,4,2,00:04:22,00:04:24,"cut_tomato_core
"
4.2,4,2,00:04:24,00:04:24,"cut_tomato_post
"
4.2,4,2,00:04:24,00:04:25,"place_tomato_into_bowl_prep
"
4.2,4,2,00:04:25,00:04:26,"place_tomato_into_bowl_core
"
4.2,4,2,00:04:26,00:04:27,"mix_ingredients_prep
"
4.2,4,2,00:04:27,00:04:36,"mix_ingredients_core
"
4.2,4,2,00:04:36,00:04:37,"mix_ingredients_post
"
4.2,4,2,00:04:37,00:05:53,"prepare_dressing
"
4.2,4,2,00:04:42,00:05:02,"add_oil_prep
"
4.2,4,2,00:05:02,00:05:05,"add_oil_core
"
4.2,4,2,00:05:05,00:05:20,"add_oil_post
"
4.2,4,2,00:05:20,00:05:25,"add_vinegar_prep
"
4.2,4,2,00:05:25,00:05:29,"add_vinegar_core
"
4.2,4,2,00:05:29,00:05:31,"add_vinegar_post
"
4.2,4,2,00:05:32,00:05:32,"mix_dressing_prep
"
4.2,4,2,00:05:32,00:05:39,"mix_dressing_core
"
4.2,4,2,00:05:38,00:05:41,"add_pepper_prep
"
4.2,4,2,00:05:39,00:05:39,"mix_dressing_post
"
4.2,4,2,00:05:41,00:05:43,"add_pepper_core
"
4.2,4,2,00:05:43,00:05:44,"add_pepper_post
"
4.2,4,2,00:05:45,00:05:53,"mix_dressing_core
"
4.2,4,2,00:05:53,00:05:53,"mix_dressing_post
"
4.2,4,2,00:05:54,00:05:58,"serve_salad_onto_plate_prep
"
4.2,4,2,00:05:54,00:06:43,"serve_salad
"
4.2,4,2,00:05:58,00:06:21,"serve_salad_onto_plate_core
"
4.2,4,2,00:06:21,00:06:27,"serve_salad_onto_plate_post
"
